pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path236	36	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.005546074660201455	0.07523336436776573	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	M1074	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75913	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75913
path839	4	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	0.005589370649744439	0.07573984890937922	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1588	13	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.005597174839613488	0.07576482835671644	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	M966	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25085	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in N-Glycan antennae elongation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25085
path1589	8	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.005633886070024698	0.07616181560034929	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path75	17	REACTOME_INTERLEUKIN_7_SIGNALING	0.0056384865554385205	0.07616181560034929	REACTOME_INTERLEUKIN_7_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path243	9	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.005648531389975834	0.07621650091002617	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	M750	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15333	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Adenylate cyclase inhibitory pathway	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15333
path785	26	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.005752146219536006	0.07753228567102957	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	M920	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23887	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Aquaporin-mediated transport	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23887
path87	1	REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING	0.005814754624965438	0.07821736231082614	REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path444	17	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.005815279755079433	0.07821736231082614	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	M12627	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15293	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Dopamine Neurotransmitter Release Cycle	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15293
path895	21	REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	0.0058598083975797055	0.07873297140156041	REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path731	8	REACTOME_BICARBONATE_TRANSPORTERS	0.005891113535260927	0.07907000684409314	REACTOME_BICARBONATE_TRANSPORTERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1587	22	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.005966639798892056	0.07999923720919658	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	M979	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25208	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in N-glycan antennae elongation in the medial/trans-Golgi	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25208
path1394	4	REACTOME_RHOT1_GTPASE_CYCLE	0.00599076670453077	0.08023808548835193	REACTOME_RHOT1_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path952	18	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.006026260829454618	0.08062091773450716	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1389	14	REACTOME_RHOBTB2_GTPASE_CYCLE	0.006037079104493158	0.08062091773450716	REACTOME_RHOBTB2_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path882	6	REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.006038378375768091	0.08062091773450716	REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path849	10	REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	0.006065911871611467	0.08090354624809364	REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path832	13	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.006089625858723373	0.08113469329847602	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1443	42	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.006102669724777375	0.08122334254010963	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	M973	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25162	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Interferon alpha/beta signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25162
path916	16	REACTOME_PYROPTOSIS	0.006154161075374676	0.08182298696788215	REACTOME_PYROPTOSIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1087	46	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.006205263997020812	0.08241621923820357	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path298	29	REACTOME_SIGNALING_BY_PDGF	0.006366149880079777	0.08446479119308446	REACTOME_SIGNALING_BY_PDGF	M2049	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_16888	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by PDGF	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_16888
path81	8	REACTOME_CA2_ACTIVATED_K_CHANNELS	0.006390921660677854	0.08470503955462191	REACTOME_CA2_ACTIVATED_K_CHANNELS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path15	4	REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.00647724144854319	0.08575969266813678	REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1382	102	REACTOME_RAC1_GTPASE_CYCLE	0.0066018716870013825	0.08731885942707168	REACTOME_RAC1_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path757	23	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	0.0066944938676434355	0.08843300968671282	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1471	22	REACTOME_FLT3_SIGNALING	0.006700023565819505	0.08843300968671282	REACTOME_FLT3_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1529	23	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0.0067463835394928244	0.08895254057876394	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1203	19	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	0.006799701149032224	0.08956263760626908	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path167	7	REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	0.0069041331445981275	0.09078812892213287	REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1392	60	REACTOME_RAC3_GTPASE_CYCLE	0.006907027371491609	0.09078812892213287	REACTOME_RAC3_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path259	3	REACTOME_ACTIVATION_OF_C3_AND_C5	0.006944532762168732	0.09118681284339918	REACTOME_ACTIVATION_OF_C3_AND_C5	NA	NA	NA	NA	NA	NA	NA	NA	NA
path248	12	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	0.0069700727114708	0.09142772100048852	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path20	20	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.007010134789515084	0.0918584254827254	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	M495	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_107	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Apoptotic cleavage of cellular proteins	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_107
path373	13	REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.007070972161099286	0.0925601948569324	REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	M538	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11172	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Vitamin B5 (pantothenate) metabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11172
path299	4	REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	0.00726855928652199	0.09495106922405278	REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path300	4	REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	0.00726855928652199	0.09495106922405278	REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path559	6	REACTOME_GLYCOGEN_STORAGE_DISEASES	0.0073502354939819475	0.09583756364941079	REACTOME_GLYCOGEN_STORAGE_DISEASES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1266	3	REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION	0.007351500949644972	0.09583756364941079	REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path643	12	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.007395188602268527	0.09630831831554021	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	M13897	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19358	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in CD28 dependent PI3K/Akt signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19358
path886	12	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	0.007450203584170851	0.09692547531764295	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1525	23	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.007480547517312238	0.09722073362158401	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1360	7	REACTOME_INTERLEUKIN_9_SIGNALING	0.00751288469998023	0.09754126749477038	REACTOME_INTERLEUKIN_9_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1480	12	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	0.007556124816180662	0.09800255771513837	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path368	10	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.0075851391330662606	0.09827858766845537	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	M3862	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12564	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in AKT phosphorylates targets in the cytosol	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12564
path893	7	REACTOME_PHYSIOLOGICAL_FACTORS	0.007608726187070361	0.09848380748002274	REACTOME_PHYSIOLOGICAL_FACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1276	15	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	0.007659207506118543	0.09897206569971666	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1243	31	REACTOME_RET_SIGNALING	0.007665425983947518	0.09897206569971666	REACTOME_RET_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path119	7	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.007674470252567019	0.09897206569971666	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	M671	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121123	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Reversible Hydration of Carbon Dioxide	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121123
path510	19	REACTOME_ONCOGENE_INDUCED_SENESCENCE	0.007677594787999715	0.09897206569971666	REACTOME_ONCOGENE_INDUCED_SENESCENCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path384	10	REACTOME_G_PROTEIN_ACTIVATION	0.007737444916722923	0.0996425378596277	REACTOME_G_PROTEIN_ACTIVATION	M13115	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15457	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in G-protein activation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15457
path1579	33	REACTOME_HEME_SIGNALING	0.007778639858453327	0.10007165511881567	REACTOME_HEME_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path937	5	REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.007809195661589559	0.10036317122168334	REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path427	21	REACTOME_BASIGIN_INTERACTIONS	0.008005039345464291	0.10277621958102227	REACTOME_BASIGIN_INTERACTIONS	M4974	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12560	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Basigin interactions	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12560
path1499	7	REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	0.008033685344919996	0.10303992311787495	REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path476	8	REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	0.008058166804026769	0.10319838317594658	REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path203	28	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.008062278180612444	0.10319838317594658	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	M662	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121025	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Synthesis of PIPs at the plasma membrane	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121025
path320	10	REACTOME_GAP_JUNCTION_DEGRADATION	0.00807828262654952	0.10329921510370493	REACTOME_GAP_JUNCTION_DEGRADATION	M15243	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11035	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Gap junction degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11035
path1541	6	REACTOME_DEFECTIVE_F9_ACTIVATION	0.008091512421911152	0.10335707007752173	REACTOME_DEFECTIVE_F9_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1464	6	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	0.008099070237814044	0.10335707007752173	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path58	16	REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	0.008187714208299383	0.10438350598441047	REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path823	17	REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.008228133736509408	0.1047936973182706	REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	M861	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21384	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Thrombin signalling through proteinase activated receptors (PARs)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21384
path9	8	REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	0.008257488749077575	0.10506229058584	REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1393	17	REACTOME_RHOV_GTPASE_CYCLE	0.008269990169965533	0.10511612823760033	REACTOME_RHOV_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path664	11	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	0.008303776030363823	0.10544012499961689	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path978	13	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	0.008346853746324238	0.10588134392376167	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path945	11	REACTOME_PI_3K_CASCADE_FGFR1	0.008383313417046264	0.10623781565299074	REACTOME_PI_3K_CASCADE_FGFR1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path350	10	REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.008418242639299233	0.10657420193788375	REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	M562	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115854	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in GRB2 events in ERBB2 signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115854
path853	14	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	0.008488760048113537	0.10736001376733259	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path808	11	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.008503599481080076	0.10744078648038238	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	M859	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21368	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21368
path922	4	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.008530343306995569	0.1076716583425006	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path165	2	REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN	0.00878263944432049	0.11074621305757132	REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1364	16	REACTOME_SIGNALING_BY_ERYTHROPOIETIN	0.009016835970069761	0.1135866695193302	REACTOME_SIGNALING_BY_ERYTHROPOIETIN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path93	14	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.009085594999725072	0.1143395194735873	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1582	87	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.009148545816679834	0.11501785777488858	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1005	8	REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	0.009212682187028507	0.11570974583879827	REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1285	8	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	0.009292195479102998	0.11659320879414052	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path544	13	REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	0.009326884181148192	0.11687031338313465	REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1322	3	REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	0.009340471497511119	0.11687031338313465	REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1287	11	REACTOME_DIGESTION	0.009341864286564227	0.11687031338313465	REACTOME_DIGESTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path11	4	REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.009453465222029752	0.11815019442550474	REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path912	13	REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	0.009468041127587415	0.11821612526068531	REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1238	5	REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	0.009540287446634193	0.11900128165539348	REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1084	16	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	0.009571664023933649	0.11927560743059414	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path47	21	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.00959908301039046	0.11950012731933418	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	M773	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1695	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in GPVI-mediated activation cascade	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1695
path351	10	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.00964185259065376	0.11991512221690159	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	M570	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116008	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in PI3K events in ERBB2 signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116008
path247	11	REACTOME_P38MAPK_EVENTS	0.009719532111996264	0.12076305414433837	REACTOME_P38MAPK_EVENTS	M1441	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12065	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in p38MAPK events	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12065
path769	4	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.009771495998516401	0.12129013085633825	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1506	7	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	0.009832608979490978	0.12192963281153267	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
