# GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_bonferroni,p_sidak,p_holm,p_fdr_bh,study_items
GO:0140110,MF,e,transcription regulator activity,77/500,468/4382,0.0005115955375389548,1,77,1.0,1.0,1.0,0.07500965048011626,"87, 468, 1487, 1875, 1958, 3097, 3303, 3726, 4097, 4204, 4609, 4664, 4665, 4801, 4802, 4863, 5195, 5204, 5977, 6772, 7020, 7392, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 8861, 8915, 9139, 9278, 9319, 9425, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 23286, 26137, 28996, 51351, 51450, 51547, 54811, 55422, 55729, 55769, 55892, 55900, 56731, 56987, 57326, 79177, 79718, 79797, 79818, 79894, 84124, 84914, 90338, 90993, 140467"
GO:0000978,MF,e,RNA polymerase II cis-regulatory region sequence-specific DNA binding,48/500,262/4382,0.0006112693885448955,9,48,1.0,1.0,1.0,0.08554992942407877,"468, 1875, 1958, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7553, 7580, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9668, 9841, 9915, 9988, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0017017,MF,e,MAP kinase tyrosine/serine/threonine phosphatase activity,4/500,5/4382,0.0007625526626318112,8,4,1.0,1.0,1.0,0.10208259340188464,"1846, 1847, 1848, 11221"
GO:0022857,MF,e,transmembrane transporter activity,37/500,190/4382,0.0009518056703029904,2,37,1.0,1.0,1.0,0.1208184450901497,"360, 476, 493, 523, 634, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 2030, 3775, 3927, 4697, 5250, 5825, 6558, 6834, 7417, 7991, 9016, 9167, 9197, 9296, 9377, 10312, 10723, 11046, 23169, 27032, 57130, 79714, 81539"
GO:0000987,MF,e,cis-regulatory region sequence-specific DNA binding,48/500,267/4382,0.0009809876996601957,8,48,1.0,1.0,1.0,0.1208184450901497,"468, 1875, 1958, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7553, 7580, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9668, 9841, 9915, 9988, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0003678,MF,e,DNA helicase activity,10/500,30/4382,0.0012312575440614824,9,10,1.0,1.0,1.0,0.1458093068525117,"301, 546, 1105, 1108, 2547, 6832, 7520, 10856, 57680, 80205"
GO:0016757,MF,e,"transferase activity, transferring glycosyl groups",17/500,67/4382,0.0013104823007228075,3,17,1.0,1.0,1.0,0.14944351866390831,"353, 3703, 4247, 6184, 6185, 10195, 10610, 11226, 11282, 26229, 29880, 29929, 55568, 55624, 56913, 79053, 79796"
GO:1990837,MF,e,sequence-specific double-stranded DNA binding,58/500,342/4382,0.0013616756205315547,6,58,1.0,1.0,1.0,0.14973568698630918,"468, 1875, 1958, 2547, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7520, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9519, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79718, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0004579,MF,e,dolichyl-diphosphooligosaccharide-protein glycotransferase activity,3/500,3/4382,0.001477679185142949,6,3,1.0,1.0,1.0,0.15688876589845308,"3703, 6184, 6185"
GO:0140103,MF,e,"catalytic activity, acting on a glycoprotein",4/500,6/4382,0.002081138689849907,3,4,1.0,1.0,1.0,0.2103751418032811,"4247, 11282, 55624, 56913"
GO:0043565,MF,e,sequence-specific DNA binding,62/500,375/4382,0.002118099836278569,5,62,1.0,1.0,1.0,0.2103751418032811,"468, 1875, 1958, 2547, 3097, 3726, 4097, 4204, 4609, 4801, 4802, 5976, 6772, 7020, 7392, 7520, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9519, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79177, 79718, 79797, 79818, 79894, 84124, 84914, 90338, 90993, 140467"
GO:0004725,MF,e,protein tyrosine phosphatase activity,9/500,31/4382,0.00611755893078846,7,9,1.0,1.0,1.0,0.5381703985113618,"1845, 1846, 1847, 1848, 5728, 5796, 8446, 8898, 11221"
GO:0004860,MF,e,protein kinase inhibitor activity,8/500,26/4382,0.006558474836468818,5,8,1.0,1.0,1.0,0.5609317783746525,"1028, 1031, 2810, 5611, 10519, 11142, 51347, 79706"
GO:0030291,MF,e,protein serine/threonine kinase inhibitor activity,5/500,12/4382,0.007573812982075937,6,5,1.0,1.0,1.0,0.6016825917756763,"1028, 1031, 2810, 10519, 11142"
GO:0003714,MF,e,transcription corepressor activity,16/500,73/4382,0.008366332467102592,3,16,1.0,1.0,1.0,0.6016825917756763,"1487, 3303, 4204, 4665, 4863, 5195, 5204, 5977, 9139, 9425, 10856, 28996, 51547, 55729, 57326, 79718"
GO:0048306,MF,e,calcium-dependent protein binding,8/500,27/4382,0.00841204278969151,3,8,1.0,1.0,1.0,0.6016825917756763,"301, 493, 6271, 6275, 6279, 6280, 6281, 64766"
GO:0019210,MF,e,kinase inhibitor activity,8/500,27/4382,0.00841204278969151,4,8,1.0,1.0,1.0,0.6016825917756763,"1028, 1031, 2810, 5611, 10519, 11142, 51347, 79706"
GO:0097747,MF,e,RNA polymerase activity,6/500,17/4382,0.008793672176000465,5,6,1.0,1.0,1.0,0.6016825917756763,"5431, 5432, 5438, 5439, 51728, 55718"
GO:0034062,MF,e,5'-3' RNA polymerase activity,6/500,17/4382,0.008793672176000465,6,6,1.0,1.0,1.0,0.6016825917756763,"5431, 5432, 5438, 5439, 51728, 55718"
GO:0003899,MF,e,DNA-directed 5'-3' RNA polymerase activity,6/500,17/4382,0.008793672176000465,7,6,1.0,1.0,1.0,0.6016825917756763,"5431, 5432, 5438, 5439, 51728, 55718"
GO:0005215,MF,e,transporter activity,39/500,228/4382,0.009767817320893022,1,39,1.0,1.0,1.0,0.6351759751448729,"360, 476, 493, 523, 634, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 2030, 3775, 3927, 4697, 5205, 5250, 5825, 6558, 6834, 7417, 7991, 9016, 9167, 9197, 9296, 9377, 10312, 10723, 11046, 23169, 23760, 27032, 57130, 79714, 81539"
GO:0015079,MF,e,potassium ion transmembrane transporter activity,5/500,13/4382,0.011171719767204751,7,5,1.0,1.0,1.0,0.6351759751448729,"476, 3775, 6558, 10723, 79714"
GO:0019829,MF,e,ATPase-coupled cation transmembrane transporter activity,6/500,18/4382,0.011946135190588096,6,6,1.0,1.0,1.0,0.6351759751448729,"493, 523, 9296, 10312, 27032, 57130"
GO:0015377,MF,e,cation:chloride symporter activity,2/500,2/4382,0.01299645548363982,8,2,1.0,1.0,1.0,0.6351759751448729,"6558, 10723"
GO:0140090,MF,e,membrane curvature sensor activity,2/500,2/4382,0.01299645548363982,3,2,1.0,1.0,1.0,0.6351759751448729,"3382, 23647"
GO:0031402,MF,e,sodium ion binding,2/500,2/4382,0.01299645548363982,6,2,1.0,1.0,1.0,0.6351759751448729,"476, 8566"
GO:0050220,MF,e,prostaglandin-E synthase activity,2/500,2/4382,0.01299645548363982,4,2,1.0,1.0,1.0,0.6351759751448729,"9536, 80142"
GO:0015379,MF,e,potassium:chloride symporter activity,2/500,2/4382,0.01299645548363982,9,2,1.0,1.0,1.0,0.6351759751448729,"6558, 10723"
GO:0005461,MF,e,UDP-glucuronic acid transmembrane transporter activity,2/500,2/4382,0.01299645548363982,8,2,1.0,1.0,1.0,0.6351759751448729,"11046, 23169"
GO:0004583,MF,e,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,2/500,2/4382,0.01299645548363982,6,2,1.0,1.0,1.0,0.6351759751448729,"29929, 79053"
GO:0015410,MF,e,"manganese transmembrane transporter activity, phosphorylative mechanism",2/500,2/4382,0.01299645548363982,9,2,1.0,1.0,1.0,0.6351759751448729,"27032, 57130"
GO:0002094,MF,e,polyprenyltransferase activity,2/500,2/4382,0.01299645548363982,5,2,1.0,1.0,1.0,0.6351759751448729,"27235, 79947"
GO:0045027,MF,e,DNA end binding,2/500,2/4382,0.01299645548363982,5,2,1.0,1.0,1.0,0.6351759751448729,"2547, 7520"
GO:0000033,MF,e,"alpha-1,3-mannosyltransferase activity",2/500,2/4382,0.01299645548363982,6,2,1.0,1.0,1.0,0.6351759751448729,"10195, 79053"
GO:0005463,MF,e,UDP-N-acetylgalactosamine transmembrane transporter activity,2/500,2/4382,0.01299645548363982,8,2,1.0,1.0,1.0,0.6351759751448729,"11046, 23169"
GO:0003690,MF,e,double-stranded DNA binding,59/500,384/4382,0.01451447259926545,5,59,1.0,1.0,1.0,0.6982822052052863,"468, 1875, 1958, 2547, 3097, 3726, 4097, 4204, 4609, 4801, 4802, 6772, 7020, 7392, 7520, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9519, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79718, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0042625,MF,e,ATPase-coupled ion transmembrane transporter activity,6/500,19/4382,0.015816976578099856,4,6,1.0,1.0,1.0,0.7268726997607382,"493, 523, 9296, 10312, 27032, 57130"
GO:0030234,MF,e,enzyme regulator activity,61/500,408/4382,0.02183961585438974,2,61,1.0,1.0,1.0,0.9606311030809428,"216, 301, 341, 493, 871, 1028, 1031, 1123, 1293, 1337, 2029, 2192, 2258, 2778, 2810, 2873, 4763, 5364, 5510, 5580, 5611, 5660, 5905, 5918, 5997, 6352, 6992, 7520, 8434, 8490, 8655, 8915, 9052, 9693, 10010, 10055, 10160, 10395, 10519, 10525, 10598, 11142, 11146, 11215, 22974, 23348, 26130, 26229, 27342, 27430, 29103, 29108, 51347, 51582, 51735, 55188, 56647, 56925, 60682, 79706, 90627"
GO:0050786,MF,e,RAGE receptor binding,3/500,6/4382,0.022669121730462257,4,3,1.0,1.0,1.0,0.9694198028901846,"6275, 6279, 6280"
GO:0000030,MF,e,mannosyltransferase activity,3/500,6/4382,0.022669121730462257,5,3,1.0,1.0,1.0,0.9694198028901846,"10195, 79053, 79796"
GO:0004857,MF,e,enzyme inhibitor activity,21/500,116/4382,0.02638035170978576,3,21,1.0,1.0,1.0,1.0,"301, 341, 493, 871, 1028, 1031, 1293, 2029, 2810, 2873, 5611, 5918, 6992, 8434, 8655, 10519, 11142, 11146, 51347, 56925, 79706"
GO:0008194,MF,e,UDP-glycosyltransferase activity,7/500,27/4382,0.028019445537154426,4,7,1.0,1.0,1.0,1.0,"4247, 11226, 11282, 26229, 29880, 55568, 55624"
GO:0015294,MF,e,solute:cation symporter activity,5/500,16/4382,0.028416490085020663,6,5,1.0,1.0,1.0,1.0,"5250, 6558, 9197, 10723, 81539"
GO:0016887,MF,e,ATPase activity,27/500,159/4382,0.03023207020745667,7,27,1.0,1.0,1.0,1.0,"301, 476, 523, 546, 1105, 1108, 2547, 3303, 5205, 5825, 5884, 5976, 6832, 7520, 9296, 9319, 10061, 10730, 10856, 23095, 27032, 55729, 57130, 57680, 79029, 79665, 80205"
GO:0008022,MF,e,protein C-terminus binding,18/500,94/4382,0.03087419287283564,3,18,1.0,1.0,1.0,1.0,"468, 1487, 2192, 2547, 3265, 4863, 7520, 8655, 8915, 9656, 10055, 10519, 10963, 10971, 11073, 22919, 30851, 84759"
GO:0048487,MF,e,beta-tubulin binding,6/500,22/4382,0.03239353028222895,5,6,1.0,1.0,1.0,1.0,"2010, 2258, 5195, 5997, 6902, 55201"
GO:0051575,MF,e,5'-deoxyribose-5-phosphate lyase activity,2/500,3/4382,0.03603400808099105,4,2,1.0,1.0,1.0,1.0,"2547, 7520"
GO:0015296,MF,e,anion:cation symporter activity,2/500,3/4382,0.03603400808099105,7,2,1.0,1.0,1.0,1.0,"6558, 10723"
GO:0010385,MF,e,double-stranded methylated DNA binding,2/500,3/4382,0.03603400808099105,6,2,1.0,1.0,1.0,1.0,"1958, 4204"
GO:0008519,MF,e,ammonium transmembrane transporter activity,2/500,3/4382,0.03603400808099105,6,2,1.0,1.0,1.0,1.0,"6558, 10723"
GO:0001055,MF,e,RNA polymerase II activity,2/500,3/4382,0.03603400808099105,8,2,1.0,1.0,1.0,1.0,"5431, 5439"
GO:0005384,MF,e,manganese ion transmembrane transporter activity,2/500,3/4382,0.03603400808099105,8,2,1.0,1.0,1.0,1.0,"27032, 57130"
GO:0005003,MF,e,ephrin receptor activity,2/500,3/4382,0.03603400808099105,8,2,1.0,1.0,1.0,1.0,"1944, 1945"
GO:0035662,MF,e,Toll-like receptor 4 binding,2/500,3/4382,0.03603400808099105,5,2,1.0,1.0,1.0,1.0,"6279, 6280"
GO:0046974,MF,e,histone methyltransferase activity (H3-K9 specific),2/500,3/4382,0.03603400808099105,9,2,1.0,1.0,1.0,1.0,"10919, 55209"
GO:0005005,MF,e,transmembrane-ephrin receptor activity,2/500,3/4382,0.03603400808099105,9,2,1.0,1.0,1.0,1.0,"1944, 1945"
GO:0005462,MF,e,UDP-N-acetylglucosamine transmembrane transporter activity,2/500,3/4382,0.03603400808099105,8,2,1.0,1.0,1.0,1.0,"11046, 23169"
GO:0008047,MF,e,enzyme activator activity,31/500,191/4382,0.03623500905605412,3,31,1.0,1.0,1.0,1.0,"216, 341, 1123, 2192, 2258, 2778, 4763, 5364, 5580, 5660, 5905, 5997, 6352, 7520, 8490, 8915, 9052, 9693, 10010, 10055, 10395, 10598, 22974, 26130, 26229, 29103, 29108, 51582, 55188, 60682, 90627"
GO:0035497,MF,e,cAMP response element binding,3/500,7/4382,0.03635641370053085,10,3,1.0,1.0,1.0,1.0,"10488, 22926, 90993"
GO:0008191,MF,e,metalloendopeptidase inhibitor activity,3/500,7/4382,0.03635641370053085,6,3,1.0,1.0,1.0,1.0,"5918, 8434, 56925"
GO:0046527,MF,e,glucosyltransferase activity,3/500,7/4382,0.03635641370053085,5,3,1.0,1.0,1.0,1.0,"29880, 29929, 79053"
GO:0030215,MF,e,semaphorin receptor binding,3/500,7/4382,0.03635641370053085,4,3,1.0,1.0,1.0,1.0,"5364, 6405, 64218"
GO:0030547,MF,e,receptor inhibitor activity,3/500,7/4382,0.03635641370053085,3,3,1.0,1.0,1.0,1.0,"4043, 4061, 6352"
GO:0004518,MF,p,nuclease activity,1/500,66/4382,0.0054499401834510785,4,1,1.0,1.0,1.0,0.5084959340862384,5810
GO:0004674,MF,p,protein serine/threonine kinase activity,7/500,150/4382,0.005686379311067957,6,7,1.0,1.0,1.0,0.5149518205523012,"5261, 5580, 7443, 23683, 28996, 29110, 51347"
GO:0016922,MF,p,nuclear receptor binding,0/500,45/4382,0.00772602427256963,7,0,1.0,1.0,1.0,0.6016825917756763,
GO:0003729,MF,p,mRNA binding,5/500,120/4382,0.008189420131934598,5,5,1.0,1.0,1.0,0.6016825917756763,"4204, 4858, 5936, 11052, 23524"
GO:0140096,MF,p,"catalytic activity, acting on a protein",57/500,668/4382,0.009929146202969941,2,57,1.0,1.0,1.0,0.6351759751448729,"101, 868, 1845, 1846, 1847, 1848, 1944, 1945, 2280, 3055, 4247, 5261, 5580, 5728, 5796, 6352, 6992, 7126, 7347, 7443, 7465, 7737, 8446, 8898, 9025, 9246, 9929, 9986, 10010, 10055, 10434, 10730, 10758, 10919, 10988, 11221, 11226, 11282, 23173, 23683, 23774, 26190, 28996, 29108, 29110, 29761, 51347, 51514, 51547, 55159, 55209, 55568, 55624, 56913, 56950, 64422, 81790"
GO:0003713,MF,p,transcription coactivator activity,5/500,118/4382,0.011555996374111909,3,5,1.0,1.0,1.0,0.6351759751448729,"87, 4863, 8915, 23286, 28996"
GO:0004519,MF,p,endonuclease activity,0/500,40/4382,0.01169068660537152,5,0,1.0,1.0,1.0,0.6351759751448729,
GO:0004672,MF,p,protein kinase activity,12/500,195/4382,0.01529168043651496,5,12,1.0,1.0,1.0,0.7159010963178748,"1944, 1945, 3055, 5261, 5580, 6352, 7443, 7465, 23683, 28996, 29110, 51347"
GO:0004175,MF,p,endopeptidase activity,5/500,111/4382,0.01534572015491385,4,5,1.0,1.0,1.0,0.7159010963178748,"101, 9986, 10730, 29108, 29761"
GO:0035258,MF,p,steroid hormone receptor binding,0/500,37/4382,0.017926261413174983,7,0,1.0,1.0,1.0,0.8116905719289085,
GO:0036094,MF,p,small molecule binding,73/500,806/4382,0.01973229489412789,2,73,1.0,1.0,1.0,0.8805179127394172,"47, 216, 353, 476, 493, 523, 537, 546, 1105, 1108, 1152, 1487, 1633, 1968, 2108, 2547, 2669, 2677, 2778, 3055, 3265, 3303, 3308, 3336, 3418, 4204, 4552, 5205, 5209, 5261, 5293, 5431, 5580, 5825, 5884, 5901, 5947, 5976, 6279, 6280, 6832, 7417, 7443, 7465, 7520, 8566, 9319, 9693, 10061, 10525, 10730, 10856, 23095, 23396, 23560, 23647, 23683, 26284, 27032, 28996, 29110, 51347, 51547, 54148, 55577, 55733, 57130, 57680, 64746, 79029, 79665, 79731, 80205"
GO:0043168,MF,p,anion binding,71/500,776/4382,0.02930858952184905,3,71,1.0,1.0,1.0,1.0,"47, 341, 353, 476, 493, 523, 537, 546, 1105, 1108, 1152, 1633, 1968, 2108, 2547, 2669, 2778, 3055, 3265, 3303, 3308, 3336, 4552, 5205, 5209, 5261, 5293, 5580, 5660, 5825, 5884, 5901, 5976, 6279, 6280, 6832, 7443, 7465, 7520, 8566, 9026, 9319, 9536, 9693, 9873, 10061, 10525, 10730, 10856, 23095, 23396, 23560, 23647, 23683, 26284, 27032, 28996, 29110, 51347, 51547, 51735, 55577, 55733, 56288, 57130, 57680, 79029, 79665, 79731, 80142, 80205"
GO:0004540,MF,p,ribonuclease activity,0/500,36/4382,0.029565832208365787,5,0,1.0,1.0,1.0,1.0,
GO:0042802,MF,p,identical protein binding,62/500,689/4382,0.031104516568126274,3,62,1.0,1.0,1.0,1.0,"87, 301, 360, 634, 999, 1048, 1317, 1487, 1633, 2192, 2810, 3075, 3430, 3550, 3775, 4247, 4665, 5050, 5195, 5660, 5728, 5825, 6271, 6275, 6281, 6352, 6723, 6772, 6832, 6990, 7020, 7126, 7392, 7531, 7988, 8322, 8566, 8655, 8861, 8898, 8915, 9025, 9026, 9319, 9656, 10856, 10951, 10971, 11073, 22903, 22919, 22926, 23417, 23647, 23650, 29108, 29110, 56288, 57823, 60491, 79188, 79797"
GO:0008233,MF,p,peptidase activity,10/500,163/4382,0.031861379988121934,3,10,1.0,1.0,1.0,1.0,"101, 7347, 9929, 9986, 10010, 10730, 10988, 23173, 29108, 29761"
GO:0016773,MF,p,"phosphotransferase activity, alcohol group as acceptor",16/500,230/4382,0.032299056763136165,4,16,1.0,1.0,1.0,1.0,"1944, 1945, 3055, 5209, 5261, 5293, 5580, 6352, 7443, 7465, 8566, 23396, 23683, 28996, 29110, 51347"
GO:0106311,MF,p,protein threonine kinase activity,4/500,87/4382,0.04055433489356984,7,4,1.0,1.0,1.0,1.0,"7443, 28996, 29110, 51347"
GO:0048029,MF,p,monosaccharide binding,0/500,30/4382,0.04238240420265347,3,0,1.0,1.0,1.0,1.0,
GO:0003824,MF,p,catalytic activity,172/500,1690/4382,0.0453040231684532,1,172,1.0,1.0,1.0,1.0,"47, 101, 216, 240, 301, 353, 476, 523, 546, 868, 1105, 1108, 1152, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 1487, 1595, 1633, 1639, 1845, 1846, 1847, 1848, 1891, 1944, 1945, 1968, 2108, 2271, 2280, 2547, 2548, 2669, 2677, 2778, 2791, 3055, 3265, 3303, 3418, 3554, 3703, 4247, 4552, 4697, 5050, 5205, 5209, 5261, 5293, 5431, 5432, 5438, 5439, 5464, 5580, 5660, 5728, 5796, 5810, 5825, 5884, 5901, 5976, 5997, 6184, 6185, 6352, 6391, 6392, 6723, 6832, 6834, 6990, 6992, 7126, 7347, 7386, 7443, 7465, 7520, 7737, 8446, 8490, 8505, 8566, 8655, 8867, 8898, 9025, 9167, 9246, 9296, 9319, 9377, 9425, 9536, 9929, 9986, 10010, 10055, 10061, 10195, 10434, 10610, 10730, 10758, 10856, 10919, 10988, 11221, 11226, 11282, 23095, 23173, 23396, 23417, 23560, 23683, 23774, 25979, 26063, 26151, 26190, 26229, 26589, 27032, 27235, 28996, 29108, 29110, 29761, 29880, 29929, 51347, 51514, 51547, 51582, 51728, 54517, 54677, 55159, 55209, 55344, 55568, 55577, 55624, 55718, 55729, 55733, 55741, 56913, 56950, 57130, 57680, 64422, 79029, 79053, 79665, 79731, 79796, 79947, 80142, 80205, 81790, 374291"
